cell_id,row,col,lon,lat,Post,D_i,deaths,dist_fence_km,dist_gap_km,Post_x_Di,Post_x_fence,Post_x_gap,sector,apprehensions,log_apprehensions
23_84,23,84,-111.482,31.834,1.0,-5.078564225667723,0,38.54495792092693,38.550917897545276,-5.078564225667723,38.54495792092693,38.550917897545276,tucson,125527,11.740276153857035
23_85,23,85,-111.438,31.834,0.0,-5.449458348476241,2,39.983694056034466,40.04421769514074,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_85,23,85,-111.438,31.834,1.0,-5.449458348476241,1,39.983694056034466,40.04421769514074,-5.449458348476241,39.983694056034466,40.04421769514074,tucson,125527,11.740276153857035
23_86,23,86,-111.394,31.834,0.0,-5.323288537046844,0,41.44600205371171,41.85958353274122,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_86,23,86,-111.394,31.834,1.0,-5.323288537046844,6,41.44600205371171,41.85958353274122,-5.323288537046844,41.44600205371171,41.85958353274122,tucson,125527,11.740276153857035
23_87,23,87,-111.35000000000001,31.834,0.0,-4.790135899115023,2,42.902252454337386,43.996640203318634,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_87,23,87,-111.35000000000001,31.834,1.0,-4.790135899115023,0,42.902252454337386,43.996640203318634,-4.790135899115023,42.902252454337386,43.996640203318634,tucson,125527,11.740276153857035
23_88,23,88,-111.306,31.834,0.0,-3.335783144895472,1,44.240702122969914,45.23998896151917,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_88,23,88,-111.306,31.834,1.0,-3.335783144895472,3,44.240702122969914,45.23998896151917,-3.335783144895472,44.240702122969914,45.23998896151917,tucson,125527,11.740276153857035
23_89,23,89,-111.262,31.834,0.0,-3.3310625151526043,1,45.808325986369915,46.088785353002955,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_89,23,89,-111.262,31.834,1.0,-3.3310625151526043,2,45.808325986369915,46.088785353002955,-3.3310625151526043,45.808325986369915,46.088785353002955,tucson,125527,11.740276153857035
23_90,23,90,-111.218,31.834,0.0,-2.808200455437772,2,47.28819953849573,47.29181896897752,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_90,23,90,-111.218,31.834,1.0,-2.808200455437772,0,47.28819953849573,47.29181896897752,-2.808200455437772,47.28819953849573,47.29181896897752,tucson,125527,11.740276153857035
23_91,23,91,-111.174,31.834,0.0,-3.08745907670437,0,48.74191878039048,48.79303798290006,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_91,23,91,-111.174,31.834,1.0,-3.08745907670437,1,48.74191878039048,48.79303798290006,-3.08745907670437,48.74191878039048,48.79303798290006,tucson,125527,11.740276153857035
23_92,23,92,-111.13000000000001,31.834,0.0,-2.705216277867253,0,50.337197867265346,50.204079284660025,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_92,23,92,-111.13000000000001,31.834,1.0,-2.705216277867253,1,50.337197867265346,50.204079284660025,-2.705216277867253,50.337197867265346,50.204079284660025,tucson,125527,11.740276153857035
23_93,23,93,-111.086,31.834,0.0,-3.2534647705606714,1,51.73975524447896,51.66920716213605,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_93,23,93,-111.086,31.834,1.0,-3.2534647705606714,1,51.73975524447896,51.66920716213605,-3.2534647705606714,51.73975524447896,51.66920716213605,tucson,125527,11.740276153857035
23_94,23,94,-111.042,31.834,0.0,-4.377492171167537,3,53.097093207117666,53.173195240729186,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_94,23,94,-111.042,31.834,1.0,-4.377492171167537,5,53.097093207117666,53.173195240729186,-4.377492171167537,53.097093207117666,53.173195240729186,tucson,125527,11.740276153857035
23_95,23,95,-110.998,31.834,0.0,-3.571666025114051,2,54.70493668931873,54.60497344158201,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_95,23,95,-110.998,31.834,1.0,-3.571666025114051,5,54.70493668931873,54.60497344158201,-3.571666025114051,54.70493668931873,54.60497344158201,tucson,125527,11.740276153857035
23_96,23,96,-110.95400000000001,31.834,0.0,-4.314085338811249,0,55.55442381755435,56.07487065399682,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_96,23,96,-110.95400000000001,31.834,1.0,-4.314085338811249,3,55.55442381755435,56.07487065399682,-4.314085338811249,55.55442381755435,56.07487065399682,tucson,125527,11.740276153857035
23_97,23,97,-110.91,31.834,0.0,-3.9465453472764387,0,55.501710257740385,57.09616422658068,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_97,23,97,-110.91,31.834,1.0,-3.9465453472764387,1,55.501710257740385,57.09616422658068,-3.9465453472764387,55.501710257740385,57.09616422658068,tucson,125527,11.740276153857035
23_102,23,102,-110.69,31.834,0.0,-3.724462165987968,4,55.48903836391208,55.597680387577306,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_102,23,102,-110.69,31.834,1.0,-3.724462165987968,0,55.48903836391208,55.597680387577306,-3.724462165987968,55.48903836391208,55.597680387577306,tucson,125527,11.740276153857035
23_104,23,104,-110.602,31.834,0.0,-3.0587238000832455,0,55.52705043161362,56.73339694088984,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_104,23,104,-110.602,31.834,1.0,-3.0587238000832455,1,55.52705043161362,56.73339694088984,-3.0587238000832455,55.52705043161362,56.73339694088984,tucson,125527,11.740276153857035
23_108,23,108,-110.426,31.834,0.0,2.1001118965510064,0,55.525093724215324,62.386974351545106,0.0,0.0,0.0,tucson,431012,12.973891210925675
23_108,23,108,-110.426,31.834,1.0,2.1001118965510064,1,55.525093724215324,62.386974351545106,2.1001118965510064,55.525093724215324,62.386974351545106,tucson,125527,11.740276153857035
23_110,23,110,-110.33800000000001,31.834,0.0,-3.6515793782148576,1,55.47429695626483,66.61848973781238,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_110,23,110,-110.33800000000001,31.834,1.0,-3.6515793782148576,0,55.47429695626483,66.61848973781238,-3.6515793782148576,55.47429695626483,66.61848973781238,tucson,125527,11.740276153857035
23_113,23,113,-110.206,31.834,0.0,-2.190287332907249,0,55.422786359255866,74.28541020653948,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_113,23,113,-110.206,31.834,1.0,-2.190287332907249,1,55.422786359255866,74.28541020653948,-2.190287332907249,55.422786359255866,74.28541020653948,tucson,125527,11.740276153857035
23_117,23,117,-110.03,31.834,0.0,-2.0347384173875733,0,55.40784468213721,86.29500054994885,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_117,23,117,-110.03,31.834,1.0,-2.0347384173875733,1,55.40784468213721,86.29500054994885,-2.0347384173875733,55.40784468213721,86.29500054994885,tucson,125527,11.740276153857035
23_124,23,124,-109.72200000000001,31.834,0.0,-1.94262212575788,0,55.420865070321476,68.77582438447934,-0.0,0.0,0.0,tucson,431012,12.973891210925675
23_124,23,124,-109.72200000000001,31.834,1.0,-1.94262212575788,1,55.420865070321476,68.77582438447934,-1.94262212575788,55.420865070321476,68.77582438447934,tucson,125527,11.740276153857035
24_54,24,54,-112.802,31.878,0.0,-1.3451635902709036,1,0.2791994081874072,119.65849943643697,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_54,24,54,-112.802,31.878,1.0,-1.3451635902709036,4,0.2791994081874072,119.65849943643697,-1.3451635902709036,0.2791994081874072,119.65849943643697,tucson,125527,11.740276153857035
24_55,24,55,-112.75800000000001,31.878,0.0,-1.5627765112662528,2,1.7198510670529965,115.7517541056557,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_55,24,55,-112.75800000000001,31.878,1.0,-1.5627765112662528,7,1.7198510670529965,115.7517541056557,-1.5627765112662528,1.7198510670529965,115.7517541056557,tucson,125527,11.740276153857035
24_56,24,56,-112.714,31.878,0.0,-1.444417871999406,1,3.101018481182338,111.86417565728631,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_56,24,56,-112.714,31.878,1.0,-1.444417871999406,5,3.101018481182338,111.86417565728631,-1.444417871999406,3.101018481182338,111.86417565728631,tucson,125527,11.740276153857035
24_57,24,57,-112.67,31.878,0.0,-1.0695607914273977,1,6.104804726777208,107.99782471439411,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_57,24,57,-112.67,31.878,1.0,-1.0695607914273977,1,6.104804726777208,107.99782471439411,-1.0695607914273977,6.104804726777208,107.99782471439411,tucson,125527,11.740276153857035
24_58,24,58,-112.626,31.878,0.0,0.4867937244776112,0,5.983031644633556,104.15505594979905,0.0,0.0,0.0,tucson,431012,12.973891210925675
24_58,24,58,-112.626,31.878,1.0,0.4867937244776112,2,5.983031644633556,104.15505594979905,0.4867937244776112,5.983031644633556,104.15505594979905,tucson,125527,11.740276153857035
24_59,24,59,-112.58200000000001,31.878,0.0,0.14261853212285958,1,7.620952868814611,100.33856944692997,0.0,0.0,0.0,tucson,431012,12.973891210925675
24_59,24,59,-112.58200000000001,31.878,1.0,0.14261853212285958,0,7.620952868814611,100.33856944692997,0.14261853212285958,7.620952868814611,100.33856944692997,tucson,125527,11.740276153857035
24_62,24,62,-112.45,31.878,0.0,2.1939402013607907,0,11.69447055449287,89.08037258603379,0.0,0.0,0.0,tucson,431012,12.973891210925675
24_62,24,62,-112.45,31.878,1.0,2.1939402013607907,1,11.69447055449287,89.08037258603379,2.1939402013607907,11.69447055449287,89.08037258603379,tucson,125527,11.740276153857035
24_63,24,63,-112.406,31.878,0.0,1.9978216580932355,0,12.97502494166291,85.40536885658736,0.0,0.0,0.0,tucson,431012,12.973891210925675
24_63,24,63,-112.406,31.878,1.0,1.9978216580932355,2,12.97502494166291,85.40536885658736,1.9978216580932355,12.97502494166291,85.40536885658736,tucson,125527,11.740276153857035
24_66,24,66,-112.274,31.878,0.0,0.18568954471683236,2,17.235397260499454,74.69374546398713,0.0,0.0,0.0,tucson,431012,12.973891210925675
24_66,24,66,-112.274,31.878,1.0,0.18568954471683236,0,17.235397260499454,74.69374546398713,0.18568954471683236,17.235397260499454,74.69374546398713,tucson,125527,11.740276153857035
24_67,24,67,-112.23,31.878,0.0,0.10793034173731869,0,18.659383096213663,71.25380959567815,0.0,0.0,0.0,tucson,431012,12.973891210925675
24_67,24,67,-112.23,31.878,1.0,0.10793034173731869,1,18.659383096213663,71.25380959567815,0.10793034173731869,18.659383096213663,71.25380959567815,tucson,125527,11.740276153857035
24_68,24,68,-112.186,31.878,0.0,0.20065533350538414,0,20.07296514019259,67.89586063373802,0.0,0.0,0.0,tucson,431012,12.973891210925675
24_68,24,68,-112.186,31.878,1.0,0.20065533350538414,3,20.07296514019259,67.89586063373802,0.20065533350538414,20.07296514019259,67.89586063373802,tucson,125527,11.740276153857035
24_69,24,69,-112.142,31.878,0.0,1.0168488568040037,0,21.499326115969723,64.63266813654344,0.0,0.0,0.0,tucson,431012,12.973891210925675
24_69,24,69,-112.142,31.878,1.0,1.0168488568040037,6,21.499326115969723,64.63266813654344,1.0168488568040037,21.499326115969723,64.63266813654344,tucson,125527,11.740276153857035
24_70,24,70,-112.098,31.878,0.0,-0.09952772666794207,1,22.92383844780729,61.479311842277106,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_70,24,70,-112.098,31.878,1.0,-0.09952772666794207,0,22.92383844780729,61.479311842277106,-0.09952772666794207,22.92383844780729,61.479311842277106,tucson,125527,11.740276153857035
24_71,24,71,-112.054,31.878,0.0,-1.3018417541124663,2,24.345499999153894,58.45355962149171,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_71,24,71,-112.054,31.878,1.0,-1.3018417541124663,1,24.345499999153894,58.45355962149171,-1.3018417541124663,24.345499999153894,58.45355962149171,tucson,125527,11.740276153857035
24_72,24,72,-112.01,31.878,0.0,-2.0625490266564475,1,25.78596918340467,55.57624624348844,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_72,24,72,-112.01,31.878,1.0,-2.0625490266564475,2,25.78596918340467,55.57624624348844,-2.0625490266564475,25.78596918340467,55.57624624348844,tucson,125527,11.740276153857035
24_73,24,73,-111.96600000000001,31.878,0.0,-2.637608143275962,2,27.227117732801414,52.871601009436304,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_73,24,73,-111.96600000000001,31.878,1.0,-2.637608143275962,2,27.227117732801414,52.871601009436304,-2.637608143275962,27.227117732801414,52.871601009436304,tucson,125527,11.740276153857035
24_74,24,74,-111.922,31.878,0.0,-3.0218058210936936,7,28.656042408456923,50.36743683188947,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_74,24,74,-111.922,31.878,1.0,-3.0218058210936936,4,28.656042408456923,50.36743683188947,-3.0218058210936936,28.656042408456923,50.36743683188947,tucson,125527,11.740276153857035
24_75,24,75,-111.878,31.878,0.0,-3.440639185459176,1,30.102043546685387,48.095068559173924,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_75,24,75,-111.878,31.878,1.0,-3.440639185459176,3,30.102043546685387,48.095068559173924,-3.440639185459176,30.102043546685387,48.095068559173924,tucson,125527,11.740276153857035
24_76,24,76,-111.834,31.878,0.0,-3.445802313521771,9,31.533673715908645,46.08878389869182,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_76,24,76,-111.834,31.878,1.0,-3.445802313521771,2,31.533673715908645,46.08878389869182,-3.445802313521771,31.533673715908645,46.08878389869182,tucson,125527,11.740276153857035
24_77,24,77,-111.79,31.878,0.0,-3.5370489923398516,16,32.98135831851385,44.384669868528185,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_77,24,77,-111.79,31.878,1.0,-3.5370489923398516,8,32.98135831851385,44.384669868528185,-3.5370489923398516,32.98135831851385,44.384669868528185,tucson,125527,11.740276153857035
24_78,24,78,-111.74600000000001,31.878,0.0,-3.5788863841625105,8,34.4194371071313,43.018641417770546,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_78,24,78,-111.74600000000001,31.878,1.0,-3.5788863841625105,3,34.4194371071313,43.018641417770546,-3.5788863841625105,34.4194371071313,43.018641417770546,tucson,125527,11.740276153857035
24_79,24,79,-111.702,31.878,0.0,-3.661116975262231,2,35.86054503666125,42.02367143442267,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_79,24,79,-111.702,31.878,1.0,-3.661116975262231,1,35.86054503666125,42.02367143442267,-3.661116975262231,35.86054503666125,42.02367143442267,tucson,125527,11.740276153857035
24_80,24,80,-111.658,31.878,0.0,-3.4791725305750636,0,37.30286528376026,41.42649534566559,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_80,24,80,-111.658,31.878,1.0,-3.4791725305750636,1,37.30286528376026,41.42649534566559,-3.4791725305750636,37.30286528376026,41.42649534566559,tucson,125527,11.740276153857035
24_81,24,81,-111.614,31.878,0.0,-2.137744177746947,2,38.76073374027849,41.24438717829772,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_81,24,81,-111.614,31.878,1.0,-2.137744177746947,1,38.76073374027849,41.24438717829772,-2.137744177746947,38.76073374027849,41.24438717829772,tucson,125527,11.740276153857035
24_83,24,83,-111.526,31.878,0.0,-3.4781706676991506,0,41.658482327908104,42.134606303314676,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_83,24,83,-111.526,31.878,1.0,-3.4781706676991506,1,41.658482327908104,42.134606303314676,-3.4781706676991506,41.658482327908104,42.134606303314676,tucson,125527,11.740276153857035
24_84,24,84,-111.482,31.878,0.0,-4.230279213393518,1,43.094517918363145,43.18106678443318,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_84,24,84,-111.482,31.878,1.0,-4.230279213393518,3,43.094517918363145,43.18106678443318,-4.230279213393518,43.094517918363145,43.18106678443318,tucson,125527,11.740276153857035
24_85,24,85,-111.438,31.878,0.0,-4.5714423417330154,6,44.589308989693556,44.568748859757115,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_85,24,85,-111.438,31.878,1.0,-4.5714423417330154,0,44.589308989693556,44.568748859757115,-4.5714423417330154,44.589308989693556,44.568748859757115,tucson,125527,11.740276153857035
24_86,24,86,-111.394,31.878,0.0,-4.825707937206923,2,46.01624930295379,46.20591517872018,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_86,24,86,-111.394,31.878,1.0,-4.825707937206923,5,46.01624930295379,46.20591517872018,-4.825707937206923,46.01624930295379,46.20591517872018,tucson,125527,11.740276153857035
24_87,24,87,-111.35000000000001,31.878,0.0,-4.600068543949154,6,47.46838710537424,48.14953497065587,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_87,24,87,-111.35000000000001,31.878,1.0,-4.600068543949154,3,47.46838710537424,48.14953497065587,-4.600068543949154,47.46838710537424,48.14953497065587,tucson,125527,11.740276153857035
24_88,24,88,-111.306,31.878,0.0,-4.140364055689309,0,48.83582164063426,50.060563204945836,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_88,24,88,-111.306,31.878,1.0,-4.140364055689309,2,48.83582164063426,50.060563204945836,-4.140364055689309,48.83582164063426,50.060563204945836,tucson,125527,11.740276153857035
24_90,24,90,-111.218,31.878,0.0,-1.0100354417038453,0,51.845120439524266,51.921354474055725,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_90,24,90,-111.218,31.878,1.0,-1.0100354417038453,1,51.845120439524266,51.921354474055725,-1.0100354417038453,51.845120439524266,51.921354474055725,tucson,125527,11.740276153857035
24_91,24,91,-111.174,31.878,0.0,-1.9188214101098726,4,53.32424398546351,53.312087146757555,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_91,24,91,-111.174,31.878,1.0,-1.9188214101098726,0,53.32424398546351,53.312087146757555,-1.9188214101098726,53.32424398546351,53.312087146757555,tucson,125527,11.740276153857035
24_92,24,92,-111.13000000000001,31.878,0.0,-2.118519817848372,0,54.80465139312371,54.76972159197041,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_92,24,92,-111.13000000000001,31.878,1.0,-2.118519817848372,1,54.80465139312371,54.76972159197041,-2.118519817848372,54.80465139312371,54.76972159197041,tucson,125527,11.740276153857035
24_93,24,93,-111.086,31.878,0.0,-3.3987576505053996,2,56.42487873732928,56.23374472141577,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_93,24,93,-111.086,31.878,1.0,-3.3987576505053996,1,56.42487873732928,56.23374472141577,-3.3987576505053996,56.42487873732928,56.23374472141577,tucson,125527,11.740276153857035
24_95,24,95,-110.998,31.878,0.0,-3.9827318428139433,1,59.16932554727263,59.16708370244586,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_95,24,95,-110.998,31.878,1.0,-3.9827318428139433,1,59.16932554727263,59.16708370244586,-3.9827318428139433,59.16932554727263,59.16708370244586,tucson,125527,11.740276153857035
24_105,24,105,-110.558,31.878,0.0,-2.9492747575809144,0,60.413971261999215,62.44734040301787,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_105,24,105,-110.558,31.878,1.0,-2.9492747575809144,3,60.413971261999215,62.44734040301787,-2.9492747575809144,60.413971261999215,62.44734040301787,tucson,125527,11.740276153857035
24_106,24,106,-110.51400000000001,31.878,0.0,-2.827941519048552,1,60.41573330578414,63.64381635501415,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_106,24,106,-110.51400000000001,31.878,1.0,-2.827941519048552,0,60.41573330578414,63.64381635501415,-2.827941519048552,60.41573330578414,63.64381635501415,tucson,125527,11.740276153857035
24_107,24,107,-110.47,31.878,0.0,-2.0000658331022203,1,60.40715810342732,65.08642994424643,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_107,24,107,-110.47,31.878,1.0,-2.0000658331022203,0,60.40715810342732,65.08642994424643,-2.0000658331022203,60.40715810342732,65.08642994424643,tucson,125527,11.740276153857035
24_108,24,108,-110.426,31.878,0.0,0.4349884815554037,0,60.40222786647343,66.75923079936707,0.0,0.0,0.0,tucson,431012,12.973891210925675
24_108,24,108,-110.426,31.878,1.0,0.4349884815554037,1,60.40222786647343,66.75923079936707,0.4349884815554037,60.40222786647343,66.75923079936707,tucson,125527,11.740276153857035
24_112,24,112,-110.25,31.878,0.0,-3.4603751939730443,0,60.31136812754548,75.41518113085635,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_112,24,112,-110.25,31.878,1.0,-3.4603751939730443,1,60.31136812754548,75.41518113085635,-3.4603751939730443,60.31136812754548,75.41518113085635,tucson,125527,11.740276153857035
24_131,24,131,-109.414,31.878,0.0,-0.0856118471226301,0,60.3081603943344,46.263120569194186,-0.0,0.0,0.0,tucson,431012,12.973891210925675
24_131,24,131,-109.414,31.878,1.0,-0.0856118471226301,1,60.3081603943344,46.263120569194186,-0.0856118471226301,60.3081603943344,46.263120569194186,tucson,125527,11.740276153857035
25_49,25,49,-113.022,31.922,0.0,-0.03381860333939424,0,2.122607256333701,140.91376981797296,-0.0,0.0,0.0,yuma,84933,11.349617989357553
25_49,25,49,-113.022,31.922,1.0,-0.03381860333939424,2,2.122607256333701,140.91376981797296,-0.03381860333939424,2.122607256333701,140.91376981797296,yuma,14620,9.59014573330377
25_50,25,50,-112.97800000000001,31.922,0.0,-0.6737883950825388,0,0.7220258524324935,136.9796251382018,-0.0,0.0,0.0,tucson,431012,12.973891210925675
25_50,25,50,-112.97800000000001,31.922,1.0,-0.6737883950825388,1,0.7220258524324935,136.9796251382018,-0.6737883950825388,0.7220258524324935,136.9796251382018,tucson,125527,11.740276153857035
25_51,25,51,-112.934,31.922,0.0,-1.192375217213194,1,0.9376901142938657,133.05995778205298,-0.0,0.0,0.0,tucson,431012,12.973891210925675
25_51,25,51,-112.934,31.922,1.0,-1.192375217213194,7,0.9376901142938657,133.05995778205298,-1.192375217213194,0.9376901142938657,133.05995778205298,tucson,125527,11.740276153857035
25_52,25,52,-112.89,31.922,0.0,-1.6355633690250877,1,5.017627766558158,129.15607708905108,-0.0,0.0,0.0,tucson,431012,12.973891210925675
25_52,25,52,-112.89,31.922,1.0,-1.6355633690250877,8,5.017627766558158,129.15607708905108,-1.6355633690250877,5.017627766558158,129.15607708905108,tucson,125527,11.740276153857035
25_53,25,53,-112.846,31.922,0.0,-1.7726457311279635,0,3.5665001150581492,125.26945017791328,-0.0,0.0,0.0,tucson,431012,12.973891210925675
25_53,25,53,-112.846,31.922,1.0,-1.7726457311279635,1,3.5665001150581492,125.26945017791328,-1.7726457311279635,3.5665001150581492,125.26945017791328,tucson,125527,11.740276153857035
25_54,25,54,-112.802,31.922,0.0,-2.4249939727515164,1,4.867471162414417,121.4017253088633,-0.0,0.0,0.0,tucson,431012,12.973891210925675
25_54,25,54,-112.802,31.922,1.0,-2.4249939727515164,2,4.867471162414417,121.4017253088633,-2.4249939727515164,4.867471162414417,121.4017253088633,tucson,125527,11.740276153857035
25_55,25,55,-112.75800000000001,31.922,0.0,-1.975429985309194,0,6.2750322077939416,117.55475928090951,-0.0,0.0,0.0,tucson,431012,12.973891210925675
25_55,25,55,-112.75800000000001,31.922,1.0,-1.975429985309194,3,6.2750322077939416,117.55475928090951,-1.975429985309194,6.2750322077939416,117.55475928090951,tucson,125527,11.740276153857035
25_56,25,56,-112.714,31.922,0.0,-1.6176780018495966,1,7.6814807352972965,113.73064963692045,-0.0,0.0,0.0,tucson,431012,12.973891210925675
25_56,25,56,-112.714,31.922,1.0,-1.6176780018495966,0,7.6814807352972965,113.73064963692045,-1.6176780018495966,7.6814807352972965,113.73064963692045,tucson,125527,11.740276153857035
25_57,25,57,-112.67,31.922,0.0,-1.1320760743814673,0,9.422891703464575,109.93177260276155,-0.0,0.0,0.0,tucson,431012,12.973891210925675
25_57,25,57,-112.67,31.922,1.0,-1.1320760743814673,3,9.422891703464575,109.93177260276155,-1.1320760743814673,9.422891703464575,109.93177260276155,tucson,125527,11.740276153857035
25_58,25,58,-112.626,31.922,0.0,0.7093340250299871,1,10.816277399243418,106.16082786753054,0.0,0.0,0.0,tucson,431012,12.973891210925675
25_58,25,58,-112.626,31.922,1.0,0.7093340250299871,2,10.816277399243418,106.16082786753054,0.7093340250299871,10.816277399243418,106.16082786753054,tucson,125527,11.740276153857035
25_60,25,60,-112.538,31.922,0.0,0.11580948736421598,1,13.306922426753042,98.71547870823389,0.0,0.0,0.0,tucson,431012,12.973891210925675
25_60,25,60,-112.538,31.922,1.0,0.11580948736421598,1,13.306922426753042,98.71547870823389,0.11580948736421598,13.306922426753042,98.71547870823389,tucson,125527,11.740276153857035
25_62,25,62,-112.45,31.922,0.0,2.6469347476157936,1,16.507406385448398,91.42493820167152,0.0,0.0,0.0,tucson,431012,12.973891210925675
25_62,25,62,-112.45,31.922,1.0,2.6469347476157936,0,16.507406385448398,91.42493820167152,2.6469347476157936,16.507406385448398,91.42493820167152,tucson,125527,11.740276153857035
25_64,25,64,-112.36200000000001,31.922,0.0,0.5984152019927045,0,18.979354583804056,84.32928654254634,0.0,0.0,0.0,tucson,431012,12.973891210925675
25_64,25,64,-112.36200000000001,31.922,1.0,0.5984152019927045,1,18.979354583804056,84.32928654254634,0.5984152019927045,18.979354583804056,84.32928654254634,tucson,125527,11.740276153857035
25_66,25,66,-112.274,31.922,0.0,0.7389671237749122,0,21.815933842330505,77.48200279507165,0.0,0.0,0.0,tucson,431012,12.973891210925675
25_66,25,66,-112.274,31.922,1.0,0.7389671237749122,2,21.815933842330505,77.48200279507165,0.7389671237749122,21.815933842330505,77.48200279507165,tucson,125527,11.740276153857035
25_67,25,67,-112.23,31.922,0.0,0.23774201814155757,1,23.243772530545172,74.1730693637731,0.0,0.0,0.0,tucson,431012,12.973891210925675
25_67,25,67,-112.23,31.922,1.0,0.23774201814155757,0,23.243772530545172,74.1730693637731,0.23774201814155757,23.243772530545172,74.1730693637731,tucson,125527,11.740276153857035
25_68,25,68,-112.186,31.922,0.0,0.20319831241403907,0,24.665487043462317,70.95494373286601,0.0,0.0,0.0,tucson,431012,12.973891210925675
25_68,25,68,-112.186,31.922,1.0,0.20319831241403907,2,24.665487043462317,70.95494373286601,0.20319831241403907,24.665487043462317,70.95494373286601,tucson,125527,11.740276153857035
25_69,25,69,-112.142,31.922,0.0,-0.33819119755586563,0,26.06904869765377,67.8405400488199,-0.0,0.0,0.0,tucson,431012,12.973891210925675
25_69,25,69,-112.142,31.922,1.0,-0.33819119755586563,9,26.06904869765377,67.8405400488199,-0.33819119755586563,26.06904869765377,67.8405400488199,tucson,125527,11.740276153857035
25_70,25,70,-112.098,31.922,0.0,-1.4442729111258052,6,27.50282175126537,64.8447949155289,-0.0,0.0,0.0,tucson,431012,12.973891210925675
25_70,25,70,-112.098,31.922,1.0,-1.4442729111258052,5,27.50282175126537,64.8447949155289,-1.4442729111258052,27.50282175126537,64.8447949155289,tucson,125527,11.740276153857035
25_71,25,71,-112.054,31.922,0.0,-1.9573503304645103,1,28.932514683771565,61.98490510831371,-0.0,0.0,0.0,tucson,431012,12.973891210925675
25_71,25,71,-112.054,31.922,1.0,-1.9573503304645103,2,28.932514683771565,61.98490510831371,-1.9573503304645103,28.932514683771565,61.98490510831371,tucson,125527,11.740276153857035
25_72,25,72,-112.01,31.922,0.0,-2.4160618721514133,1,30.36615572002044,59.280526223949636,-0.0,0.0,0.0,tucson,431012,12.973891210925675
25_72,25,72,-112.01,31.922,1.0,-2.4160618721514133,3,30.36615572002044,59.280526223949636,-2.4160618721514133,30.36615572002044,59.280526223949636,tucson,125527,11.740276153857035
25_73,25,73,-111.96600000000001,31.922,0.0,-2.810416265221117,1,31.80706944138522,56.753883391346996,-0.0,0.0,0.0,tucson,431012,12.973891210925675
25_73,25,73,-111.96600000000001,31.922,1.0,-2.810416265221117,3,31.80706944138522,56.753883391346996,-2.810416265221117,31.80706944138522,56.753883391346996,tucson,125527,11.740276153857035
25_74,25,74,-111.922,31.922,0.0,-3.2422485048086487,2,33.23325776287703,54.42972400171522,-0.0,0.0,0.0,tucson,431012,12.973891210925675
